latitude,longitude,carat,cut,color,clarity,depth,table,price,x_length,y_width,z_depth,cut_encoded,color_encoded,clarity_encoded
44.2694444,-83.5147222,0.32,Good,D,SI1,,56.0,756,4.37,4.34,2.77,1,0,2
33.0580556,-112.0469444,0.42,Very Good,D,SI1,,57.0,756,4.77,4.81,3.02,4,0,2
36.0988889,-78.3013889,0.4,Ideal,I,VVS2,,57.0,758,,4.75,2.94,2,5,7
44.3633333,-98.2138889,0.32,Ideal,D,VS2,,57.0,758,4.34,4.38,2.72,2,0,5
55.893118,-3.066606,0.33,Ideal,F,SI2,,55.0,450,4.44,4.49,2.78,2,2,3
44.074399,-81.743637,0.32,Ideal,D,VS2,,55.0,758,4.37,4.41,2.72,2,0,5
40.8583333,-74.1641667,0.41,Ideal,G,SI1,,56.0,759,,4.83,2.96,2,3,2
33.4222222,-111.8219444,0.36,Ideal,G,VS1,,57.0,761,4.58,4.62,2.79,2,3,4
34.1477778,-118.1436111,0.31,Good,G,VVS1,,62.0,761,4.42,4.47,2.58,1,3,6
34.9530556,-120.4347222,0.31,Very Good,E,VVS1,,62.0,763,4.4,4.41,2.64,4,1,6
34.2783333,-119.2922222,0.37,Ideal,D,VS2,,54.0,763,,4.66,2.84,2,0,5
42.9275,-123.28,0.3,Ideal,G,VVS1,,57.0,764,4.28,4.31,2.64,2,3,6
44.3841667,-123.1086111,0.3,Ideal,G,VVS1,,57.0,764,4.32,4.35,2.66,2,3,6
26.1272222,-80.2333333,0.3,Ideal,H,IF,,56.0,764,,,2.67,2,4,1
35.6805556,-109.0519444,0.4,Ideal,J,VS2,,57.0,765,4.75,4.7,2.97,2,6,5
45.4902778,-93.2475,0.4,Premium,J,VS2,,62.0,765,,4.73,2.89,3,6,5
27.2436111,-80.83,0.34,Premium,H,VS1,,59.0,765,,,2.78,3,4,4
46.8569444,-122.8516667,0.34,Premium,H,VS1,,59.0,765,4.53,4.5,2.77,3,4,4
35.93181,-116.227858,0.34,Ideal,G,VS2,,57.0,765,4.5,4.48,2.74,2,3,5
41.6833333,-86.25,0.34,Premium,G,VS2,,58.0,765,4.5,4.47,2.77,3,3,5
31.7586111,-106.4863889,0.31,Ideal,D,VS1,,55.0,766,,4.4,2.7,2,0,4
-17.483141,-149.797776,0.35,Ideal,E,VS2,,55.0,767,,4.54,2.78,2,1,5
34.0522222,-118.2427778,0.35,Ideal,E,VS2,,55.0,767,4.52,4.54,2.81,2,1,5
34.6391667,-120.4569444,0.2,Premium,D,VS2,,60.0,367,3.73,3.68,2.31,3,0,5
33.58011,-85.076611,0.3,Good,J,VS2,,57.0,368,4.22,4.26,2.69,1,6,5
48.4780556,-120.185,0.25,Premium,H,VVS1,,59.0,450,,,2.44,3,4,6
33.590355,130.401716,0.26,Ideal,F,VVS2,,56.0,769,4.12,4.1,2.57,2,2,7
36.175,-115.1363889,0.26,Premium,E,VVS1,,58.0,769,,4.06,2.56,3,1,6
26.1,-80.4,0.41,Ideal,D,SI1,,55.0,771,,,2.94,2,0,2
32.8544444,-79.975,0.31,Ideal,G,VVS1,,56.0,772,4.34,4.37,2.68,2,3,6
33.6355556,-96.6086111,0.4,Ideal,E,SI1,,56.0,772,4.77,4.78,2.9,2,1,2
35.9827778,-86.5186111,0.4,Ideal,D,SI1,,56.0,772,4.68,4.71,2.91,2,0,2
44.6994444,-73.4533333,0.32,Premium,G,VS1,,62.0,773,4.45,4.41,2.71,3,3,4
40.593541,-105.044868,0.32,Ideal,F,VS2,,55.0,773,,,2.74,2,2,5
35.9605556,-83.9208333,0.42,Very Good,H,VS2,,57.0,773,4.76,4.8,2.97,4,4,5
42.3261111,-88.1677778,0.42,Good,E,SI1,,56.0,773,4.74,4.82,3.03,1,1,2
33.6141667,-85.835,0.31,Ideal,D,VS1,,53.0,774,4.36,4.4,2.71,2,0,4
28.5380556,-81.3794444,0.34,Very Good,G,VVS2,,59.0,775,,,2.74,4,3,7
37.5536111,-77.4605556,0.34,Ideal,H,VVS1,,57.0,775,,,2.75,2,4,6
25.8572222,-80.2783333,0.34,Very Good,G,VVS2,,59.0,775,,,2.76,4,3,7
-36.84846,174.763332,0.34,Premium,H,VVS1,,59.0,775,4.48,4.52,2.75,3,4,6
48.1958333,-114.3119444,0.3,Good,G,VS1,,54.0,776,4.31,4.25,2.72,1,3,4
32.7833333,-96.8,0.3,Very Good,G,VS1,,58.0,776,,,2.69,4,3,4
35.5363889,-82.6930556,0.3,Premium,G,VS1,,58.0,776,,4.22,2.64,3,3,4
26.1219444,-80.1436111,0.31,Ideal,I,VS2,,57.0,452,,,2.67,2,5,5
28.7497222,-82.2969444,0.26,Very Good,E,VS2,,58.0,453,4.18,4.2,2.48,4,1,5
54.988056,-1.619444,0.26,Very Good,F,VS2,,59.0,453,,,2.55,4,2,5
36.7477778,-119.7713889,0.3,Ideal,F,VVS1,,57.0,776,4.3,4.32,2.67,2,2,6
36.039525,-114.981721,0.31,Ideal,G,VVS1,,53.0,778,4.37,4.42,2.74,2,3,6
43.1725,-79.0361111,0.33,Ideal,E,VS1,,57.0,781,,4.45,2.77,2,1,4
43.6227778,-87.7944444,0.47,Ideal,G,SI2,,55.0,784,4.96,5.01,3.11,2,3,3
38.0608333,-97.9294444,0.28,Ideal,E,VVS2,,55.0,787,4.26,4.29,2.6,2,1,7
46.4166667,-114.1491667,0.38,Ideal,D,VS2,,57.0,787,4.66,4.68,2.84,2,0,5
22.211944,-159.412222,0.28,Ideal,F,IF,,53.0,787,,,2.62,2,2,1
41.8558333,-75.2241667,0.39,Premium,G,VS2,,59.0,787,,4.69,2.91,3,3,5
37.5058333,-77.6494444,0.35,Premium,H,VS1,,59.0,788,4.53,4.51,2.79,3,4,4
42.0427778,-88.0797222,0.31,Ideal,E,VVS2,,59.0,789,4.36,4.39,2.69,2,1,7
43.1547222,-77.6158333,0.31,Ideal,G,VVS1,,55.0,789,,,2.71,2,3,6
46.4083333,-105.84,0.31,Ideal,G,VVS1,,55.0,789,4.39,4.42,2.71,2,3,6
53.066667,-0.816667,0.3,Premium,G,VVS1,,58.0,789,,4.36,2.64,3,3,6
52.266667,-113.8,0.3,Very Good,H,IF,,58.0,789,,4.29,2.69,4,4,1
33.5405556,-89.2669444,0.4,Ideal,I,VVS1,,58.0,790,4.72,4.76,2.91,2,5,6
41.0263889,-73.6288889,0.4,Ideal,F,VS2,,56.0,790,4.71,4.72,2.95,2,2,5
47.9188889,-122.5530556,0.4,Very Good,E,VS2,,63.0,791,4.68,4.72,2.84,4,1,5
35.0844444,-106.6505556,0.37,Ideal,F,SI1,,54.0,791,,,2.88,2,2,2
39.3641667,-74.4233333,0.41,Ideal,D,SI1,,57.0,791,4.8,4.84,2.93,2,0,2
39.6133333,-105.0161111,0.4,Premium,H,VS1,,58.5,793,,4.74,2.96,3,4,4
42.269522,-71.616129,0.33,Very Good,G,VVS1,,55.0,795,4.44,4.48,2.76,4,3,6
40.0083333,-75.2608333,0.35,Premium,H,VVS1,,60.0,798,4.51,4.54,2.77,3,4,6
28.5380556,-81.3794444,0.35,Very Good,H,VVS1,,60.0,798,4.5,4.55,2.77,4,4,6
47.6569444,-117.1952778,0.27,Ideal,E,VVS1,,56.0,799,,4.15,2.59,2,1,6
27.4986111,-82.575,0.31,Ideal,F,VVS1,,55.0,801,4.37,4.42,2.72,2,2,6
45.3763889,-122.0155556,0.3,Ideal,F,VVS1,,55.0,802,4.3,4.34,2.68,2,2,6
48.0841667,-121.9675,0.3,Ideal,F,VVS1,,56.0,802,4.29,4.33,2.67,2,2,6
26.5625,-81.9497222,0.3,Ideal,F,VVS1,,60.0,802,4.34,4.37,2.64,2,2,6
36.8252778,-119.7019444,0.31,Premium,G,VS1,,59.0,802,,,2.67,3,3,4
27.3361111,-82.5308333,0.31,Premium,F,VS2,,58.0,802,4.38,4.35,2.69,3,2,5
39.0083333,-75.5783333,0.31,Premium,F,VS2,,59.0,802,4.34,4.29,2.69,3,2,5
38.5816667,-121.4933333,0.32,Ideal,F,VVS1,,56.0,803,,,2.71,2,2,6
41.2586111,-95.9375,0.34,Premium,D,SI1,,58.0,803,4.49,4.47,2.74,3,0,2
34.1347222,-116.3122222,0.34,Ideal,I,VVS1,,56.0,803,,,2.77,2,5,6
51.165691,10.451526,0.38,Ideal,E,VS2,,54.2,805,,4.68,2.89,2,1,5
40.058324,-74.405661,0.34,Ideal,E,VS1,,57.0,805,4.49,4.53,2.74,2,1,4
33.8161111,-98.6947222,0.4,Ideal,I,VVS2,,56.0,807,4.74,4.77,2.95,2,5,7
38.3030556,-77.4608333,0.46,Very Good,F,SI2,,56.0,809,,,3.07,4,2,3
52.497193,0.918423,0.4,Very Good,J,VS1,,58.0,810,,4.61,2.93,4,6,4
29.1869444,-82.1402778,0.32,Premium,H,SI1,,58.0,461,,4.39,2.72,3,4,2
44.5236111,-89.5744444,0.3,Ideal,F,VVS1,,57.0,814,,,2.67,2,2,6
39.0711111,-75.4763889,0.3,Ideal,F,VVS1,,58.0,814,,,2.64,2,2,6
41.2752778,-75.8505556,0.32,Ideal,H,IF,,54.0,814,4.41,4.49,2.74,2,4,1
46.3,-79.45,0.37,Ideal,G,VVS2,,55.0,815,4.62,4.66,2.86,2,3,7
43.5944444,-83.8888889,0.34,Ideal,E,VS1,,54.2,816,,,2.78,2,1,4
41.7625,-70.7222222,0.31,Ideal,G,VVS1,,56.0,816,4.35,4.39,2.69,2,3,6
36.8188889,-76.2752778,0.41,Premium,D,SI2,,61.0,818,4.75,4.72,2.95,3,0,3
36.9741667,-122.0297222,0.4,Ideal,J,SI1,,56.0,820,4.77,4.81,2.93,2,6,2
38.4725,-90.8866667,0.4,Premium,E,SI2,,59.0,821,4.78,4.74,2.88,3,1,3
42.529519,-75.385175,0.3,Good,D,VVS1,,61.0,825,4.21,4.23,2.67,1,0,6
38.8338889,-104.8208333,0.3,Ideal,E,VVS1,,55.0,826,4.29,4.32,2.68,2,1,6
39.7588889,-84.1916667,0.32,Good,H,SI1,,57.0,461,,,2.77,1,4,2
42.0983333,-76.0497222,0.35,Premium,D,SI1,,61.0,827,,,2.75,3,0,2
41.9352778,-87.8655556,0.35,Premium,D,SI1,,58.0,827,4.54,4.51,2.81,3,0,2
35.7719444,-78.6388889,0.41,Ideal,G,VS2,,54.0,827,4.77,4.84,2.95,2,3,5
34.1808333,-118.3080556,0.41,Very Good,H,VS1,,56.0,827,4.74,4.78,2.95,4,4,4
36.08777,-115.299487,0.41,Very Good,H,VS1,,59.0,827,4.73,4.64,2.94,4,4,4
43.0388889,-87.9063889,0.41,Premium,G,VS2,,59.0,827,,4.79,2.93,3,3,5
43.9441667,-90.8127778,0.32,Ideal,F,VVS1,,56.0,828,,,2.71,2,2,6
20.9033333,-156.3694444,0.31,Ideal,F,VVS1,,54.0,828,4.35,4.38,2.71,2,2,6
38.005,-121.8047222,0.32,Ideal,G,VS1,,56.0,828,4.44,4.42,2.71,2,3,4
41.4816667,-72.6816667,0.32,Ideal,G,VS1,,55.0,828,4.45,4.42,2.74,2,3,4
41.7636111,-72.6855556,0.32,Ideal,G,VS1,,55.0,828,4.43,4.39,2.72,2,3,4
-34.928661,138.598633,0.32,Premium,G,VS1,,58.0,828,,,2.71,3,3,4
47.7661111,-116.7855556,0.32,Ideal,F,VS2,,55.0,828,,,2.67,2,2,5
29.6483333,-81.6377778,0.32,Ideal,F,VS2,,57.0,828,,4.4,2.7,2,2,5
41.9505556,-93.665,0.32,Premium,F,VS2,,58.0,828,,,2.71,3,2,5
37.5586111,-122.27,0.41,Ideal,H,VS1,,57.0,829,,,2.95,2,4,4
33.8352778,-117.9136111,0.35,Ideal,D,VS2,,55.0,829,,,2.8,2,0,5
33.5386111,-112.1852778,0.41,Premium,F,SI2,,58.0,830,4.83,4.78,2.92,3,2,3
41.3302778,-80.7255556,0.43,Ideal,D,SI1,,56.0,830,,,2.98,2,0,2
36.7902778,-85.3705556,0.31,Premium,G,SI1,,60.0,462,,4.36,2.64,3,3,2
52.154461,-9.566863,0.31,Premium,G,SI1,,58.0,462,4.29,4.34,2.7,3,3,2
41.860533,-120.15207,0.33,Ideal,G,SI2,,54.0,463,4.44,4.48,2.74,2,3,3
40.9008333,-73.3436111,0.34,Very Good,G,VVS1,,62.0,835,,,2.7,4,3,6
33.4483333,-112.0733333,0.31,Ideal,I,IF,,54.0,837,,4.36,2.72,2,5,1
38.8338889,-104.8208333,0.33,Ideal,G,VVS1,,54.0,838,4.46,4.49,2.76,2,3,6
38.3030556,-77.4608333,0.42,Good,H,SI1,,57.0,838,,4.74,3.03,1,4,2
38.7627778,-93.7358333,0.38,Very Good,G,VS1,,59.0,840,4.58,4.61,2.92,4,3,4
33.7455556,-117.8669444,0.31,Ideal,D,VVS2,,54.0,840,,,2.71,2,0,7
32.7947222,-116.9616667,0.32,Ideal,G,VVS1,,56.0,842,4.39,4.4,2.72,2,3,6
47.6063889,-122.3308333,0.32,Ideal,G,VVS1,,55.0,842,4.37,4.38,2.73,2,3,6
43.1797222,-71.8227778,0.32,Ideal,G,VVS1,,55.0,842,,4.4,2.73,2,3,6
38.4736111,-122.8891667,0.3,Premium,E,VS2,,61.0,844,4.31,4.28,2.65,3,1,5
32.5158333,-93.7319444,0.3,Premium,E,VS2,,58.0,844,4.29,4.26,2.65,3,1,5
42.617448,-91.905604,0.41,Very Good,I,VVS1,,58.0,845,4.7,4.75,3.0,4,5,6
43.2508333,-83.7941667,0.41,Good,G,VS1,,62.0,847,,4.71,2.97,1,3,4
27.7705556,-82.6794444,0.3,Ideal,D,VS1,,56.0,848,4.34,4.3,2.67,2,0,4
41.4038889,-88.1116667,0.44,Premium,D,SI1,,59.0,849,4.86,4.9,3.02,3,0,2
42.5277778,-70.9291667,0.33,Ideal,E,VS1,,56.0,850,,4.48,2.73,2,1,4
36.1658333,-86.7844444,0.3,Ideal,G,IF,,56.0,850,,4.29,2.66,2,3,1
34.322968,-110.966798,0.35,Good,E,VS1,,55.0,851,4.6,4.62,2.74,1,1,4
38.8338889,-104.8208333,0.42,Ideal,J,VS1,,57.0,851,4.86,4.83,2.95,2,6,4
44.8344444,-85.2825,0.36,Premium,D,SI1,,58.0,851,,4.6,2.79,3,0,2
51.146667,-2.714444,0.36,Ideal,D,SI1,,56.0,851,4.61,4.55,2.84,2,0,2
34.1808333,-118.3080556,0.36,Ideal,E,VS1,,56.0,852,4.57,4.59,2.84,2,1,4
38.2494444,-122.0388889,0.41,Premium,E,SI1,,62.0,852,,,2.86,3,1,2
51.514125,-0.093689,0.38,Ideal,E,VS2,,56.0,853,4.62,4.66,2.88,2,1,5
34.7538889,-77.4305556,0.33,Premium,G,VS1,,59.0,854,4.52,4.44,2.7,3,3,4
41.123876,-8.611785,0.33,Ideal,G,VS1,,57.0,854,4.45,4.41,2.73,2,3,4
39.0416667,-94.72,0.33,Premium,G,VS1,,59.0,854,4.45,4.39,2.73,3,3,4
32.8686111,-85.1905556,0.33,Ideal,F,VS2,,54.0,854,4.46,4.43,2.76,2,2,5
39.1730556,-77.2719444,0.33,Premium,F,VS2,,59.0,854,4.45,4.4,2.75,3,2,5
37.7058333,-121.0838889,0.33,Ideal,D,VS2,,54.0,855,4.46,4.43,2.77,2,0,5
40.26,-74.2741667,0.3,Ideal,H,SI1,,56.0,465,4.3,4.32,2.67,2,4,2
45.7055556,-121.5202778,0.43,Good,E,SI2,,55.0,858,,,3.06,1,1,3
34.2005556,-86.1663889,0.32,Ideal,D,VS1,,56.0,862,4.41,4.43,2.72,2,0,4
46.041375,-120.187974,0.41,Good,F,VS2,,57.0,863,4.74,4.76,3.0,1,2,5
44.4416667,-73.675,0.41,Very Good,I,VVS1,,56.0,863,4.75,4.77,2.95,4,5,6
48.7052778,-119.4383333,0.41,Very Good,I,VVS1,,61.0,863,4.79,4.84,2.88,4,5,6
40.057838,-74.137183,0.41,Very Good,F,VS2,,57.0,863,4.71,4.74,2.96,4,2,5
56.533333,-79.233333,0.3,Ideal,G,IF,,56.0,863,4.31,4.32,2.69,2,3,1
35.9572222,-75.6244444,0.3,Ideal,G,IF,,56.0,863,,,2.67,2,3,1
41.0047222,-121.4372222,0.3,Ideal,G,IF,,55.0,863,,,2.69,2,3,1
38.4177778,-82.5863889,0.36,Very Good,H,IF,,56.0,865,4.55,4.58,2.85,4,4,1
40.579532,-74.150201,0.4,Very Good,F,VS2,,56.0,867,4.66,4.68,2.97,4,2,5
43.0972222,-89.5041667,0.32,Ideal,F,VVS1,,55.0,867,,4.43,2.72,2,2,6
38.4222222,-83.7338889,0.33,Premium,G,VVS1,,58.0,868,4.43,4.47,2.71,3,3,6
41.447569,-71.524667,0.31,Ideal,G,IF,,56.0,871,4.31,4.34,2.69,2,3,1
39.7458333,-75.5469444,0.43,Premium,F,SI2,,57.0,871,,4.83,3.0,3,2,3
41.6302778,-87.8538889,0.32,Very Good,G,IF,,55.0,872,,4.4,2.75,4,3,1
36.2083333,-115.9830556,0.27,Ideal,E,VS1,,56.0,470,4.14,4.17,2.56,2,1,4
27.9472222,-82.4586111,0.31,Premium,E,VS2,,58.0,872,4.42,4.37,2.65,3,1,5
46.8808333,-96.3163889,0.31,Ideal,E,VS2,,56.0,872,4.41,4.38,2.66,2,1,5
46.6022222,-120.5047222,0.31,Ideal,E,VS2,,55.0,872,4.39,4.35,2.7,2,1,5
41.2844444,-84.3558333,0.31,Premium,E,VS2,,58.0,872,4.33,4.31,2.71,3,1,5
41.3830556,-71.6422222,0.33,Ideal,E,VS2,,55.0,873,,4.49,2.77,2,1,5
41.6736111,-88.0016667,0.3,Ideal,F,IF,,60.0,873,4.34,4.36,2.63,2,2,1
47.44443,-122.300497,0.3,Ideal,F,IF,,59.0,873,4.37,4.39,2.63,2,2,1
33.183126,-102.82689,0.3,Ideal,F,IF,,57.0,873,4.35,4.38,2.66,2,2,1
32.8997222,-94.5561111,0.37,Ideal,D,SI1,,57.0,874,4.63,4.6,2.84,2,0,2
43.55,-80.25,0.37,Premium,D,SI1,,59.0,874,,4.62,2.81,3,0,2
32.2216667,-110.9258333,0.41,Ideal,H,SI1,,56.0,876,,4.74,2.97,2,4,2
38.32297,-122.574984,0.41,Premium,E,SI2,,59.0,876,4.85,4.8,2.96,3,1,3
40.8666667,-124.0816667,0.41,Premium,D,SI2,,58.0,876,,4.74,2.95,3,0,3
26.2708333,-80.2708333,0.41,Premium,D,SI2,,60.0,876,4.77,4.71,2.96,3,0,3
29.4238889,-98.4933333,0.4,Ideal,G,VS1,,56.0,877,4.72,4.74,2.94,2,3,4
38.326869,-109.878259,0.3,Ideal,H,VVS1,,54.0,878,4.3,4.27,2.7,2,4,6
47.9505556,-124.3841667,0.3,Premium,H,VVS1,,58.0,878,,4.22,2.67,3,4,6
38.907231,-77.036464,0.3,Premium,H,VVS1,,61.0,878,4.29,4.26,2.62,3,4,6
41.7791667,-83.5688889,0.3,Premium,G,VVS2,,59.0,878,,,2.66,3,3,7
44.6497222,-93.2425,0.3,Premium,G,VVS2,,59.0,878,,4.22,2.62,3,3,7
34.3916667,-118.5416667,0.24,Very Good,E,VS1,,57.0,378,,4.1,2.46,4,1,4
34.182578,-118.439676,0.24,Very Good,E,VVS2,,59.0,471,3.95,4.0,2.47,4,1,7
38.3241667,-85.4725,0.46,Premium,I,SI2,,62.0,880,,,2.97,3,5,3
47.2530556,-122.4430556,0.35,Ideal,E,VVS2,,56.0,881,4.54,4.6,2.8,2,1,7
38.2544444,-104.6086111,0.38,Ideal,D,VS1,,57.0,882,,,2.91,2,0,4
50.610446,-96.298722,0.31,Ideal,F,VVS1,,53.5,882,,4.39,2.71,2,2,6
28.0833333,-80.6083333,0.42,Very Good,G,SI1,,56.0,882,4.79,4.75,3.01,4,3,2
-31.95224,115.861397,0.42,Ideal,I,VVS1,,57.0,884,4.85,4.88,2.93,2,5,6
44.6669444,-93.6266667,0.35,Very Good,E,VS1,,59.9,885,,,2.73,4,1,4
34.7202778,-80.7711111,0.3,Ideal,F,IF,,55.0,886,,4.35,2.68,2,2,1
33.8186111,-84.5825,0.32,Ideal,E,VVS2,,55.0,890,,4.4,2.73,2,1,7
37.5455556,-97.2686111,0.31,Ideal,G,IF,,53.0,891,4.36,4.39,2.74,2,3,1
47.3486111,-122.3222222,0.31,Ideal,G,IF,,54.0,891,4.36,4.38,2.71,2,3,1
34.8552778,-87.6916667,0.44,Very Good,J,VS1,,57.0,891,,4.83,3.06,4,6,4
41.5733333,-87.7844444,0.58,Fair,F,I1,,55.0,893,,5.1,3.41,0,2,0
34.54,-112.4677778,0.3,Ideal,G,IF,,56.0,895,4.3,4.31,2.67,2,3,1
34.0522222,-118.2427778,0.3,Premium,G,IF,,58.0,895,4.35,4.39,2.63,3,3,1
34.7538889,-77.4305556,0.3,Premium,I,VS1,,58.0,473,4.32,4.34,2.61,3,5,4
37.7622222,-84.8433333,0.3,Very Good,H,VS2,,59.0,473,,,2.66,4,4,5
37.0841667,-94.5130556,0.36,Premium,G,SI2,,59.0,473,,,2.75,3,3,3
38.4344444,-82.1325,0.36,Ideal,F,VVS2,,55.0,896,,,2.84,2,2,7
43.1,-79.05,0.32,Ideal,E,VS1,,56.0,898,4.42,4.44,2.72,2,1,4
54.2,-5.883333,0.42,Premium,D,SI2,,59.0,898,,,2.92,3,0,3
36.4072222,-105.5725,0.41,Premium,G,VS1,,58.0,899,,4.8,2.89,3,3,4
34.2011111,-118.5355556,0.41,Very Good,H,VVS2,,58.0,899,,4.74,2.94,4,4,7
40.3933333,-82.4858333,0.4,Premium,G,SI1,,59.0,900,4.72,4.66,2.89,3,3,2
42.844668,-73.81838,0.32,Ideal,E,VS2,,54.0,900,4.41,4.37,2.72,2,1,5
28.6802778,-81.5097222,0.33,Ideal,G,VVS2,,53.0,901,,,2.78,2,3,7
43.8013889,-91.2394444,0.33,Premium,G,VVS2,,62.0,901,4.43,4.39,2.71,3,3,7
40.1033333,-75.2127778,0.31,Ideal,F,VVS1,,56.0,903,,,2.68,2,2,6
47.3075,-122.2272222,0.41,Ideal,F,SI1,,56.0,904,4.78,4.71,2.99,2,2,2
34.0522222,-118.2427778,0.41,Very Good,E,SI1,,63.0,904,4.81,4.77,2.9,4,1,2
41.6769444,-71.2666667,0.41,Good,E,SI1,,58.0,904,,,3.01,1,1,2
33.6116667,-111.7166667,0.43,Ideal,I,VVS1,,57.0,905,4.81,4.84,3.0,2,5,6
33.9791667,-118.0319444,0.43,Very Good,F,VS2,,59.0,905,,,2.97,4,2,5
51.7,-1.783333,0.43,Very Good,F,VS2,,59.0,905,4.84,4.87,2.97,4,2,5
41.82052,-71.512617,0.35,Premium,G,VS1,,59.0,906,4.53,4.49,2.81,3,3,4
35.4494444,-97.3963889,0.35,Ideal,F,VS2,,56.0,906,4.57,4.54,2.83,2,2,5
34.0952778,-118.1261111,0.4,Good,G,VS2,,54.4,909,,,2.94,1,3,5
42.087713,-88.060167,0.3,Premium,D,VS2,,61.0,911,4.25,4.22,2.65,3,0,5
39.8208333,-84.0194444,0.4,Premium,E,VS2,,58.0,912,4.65,4.73,2.93,3,1,5
40.7425,-84.1052778,0.32,Ideal,F,VVS1,,56.0,912,4.42,4.43,2.7,2,2,6
33.1191667,-117.0855556,0.32,Very Good,G,IF,,53.0,918,4.4,4.45,2.75,4,3,1
28.2438889,-82.7194444,0.32,Ideal,G,IF,,57.0,918,4.41,4.43,2.7,2,3,1
47.5288889,-121.8241667,0.43,Premium,E,SI2,,58.0,919,4.88,4.86,2.96,3,1,3
37.7305556,-88.9330556,0.43,Premium,D,SI2,,58.0,919,4.82,4.79,3.01,3,0,3
41.5444444,-73.2094444,0.3,Ideal,F,SI1,,55.0,475,4.3,4.32,2.69,2,2,2
44.363296,-72.466343,0.33,Very Good,H,SI1,,58.0,475,4.4,4.42,2.78,4,4,2
37.8016667,-80.4458333,0.42,Ideal,H,VVS2,,56.0,921,,,2.99,2,4,7
41.0647222,-86.2158333,0.35,Ideal,H,IF,,56.0,921,4.56,4.59,2.77,2,4,1
33.555323,-111.58708,0.37,Ideal,E,VS1,,54.0,921,4.59,4.63,2.91,2,1,4
40.416775,-3.70379,0.33,Fair,H,VVS2,,59.0,922,,,2.84,0,4,7
47.7425,-121.9844444,0.35,Ideal,E,VS2,,54.0,923,,4.58,2.82,2,1,5
42.9336111,-72.2786111,0.41,Premium,G,SI1,,58.0,923,4.88,4.83,2.87,3,3,2
42.5158333,-73.6105556,0.41,Premium,G,SI1,,58.0,923,4.8,4.76,2.93,3,3,2
37.118552,-76.872096,0.41,Ideal,G,SI1,,56.0,923,,,2.97,2,3,2
42.4733333,-83.2219444,0.52,Ideal,J,SI2,,55.0,924,5.16,5.19,3.19,2,6,3
46.6022222,-120.5047222,0.4,Ideal,D,SI1,,57.0,924,4.7,4.66,2.95,2,0,2
39.43694,-87.52944,0.46,Very Good,D,SI1,,58.0,927,4.92,4.98,3.08,4,0,2
48.816667,-124.033333,0.33,Ideal,E,VS2,,55.0,928,4.48,4.46,2.74,2,1,5
33.9191667,-118.4155556,0.33,Ideal,E,VS2,,56.0,928,4.48,4.46,2.77,2,1,5
28.0219444,-81.7330556,0.33,Premium,E,VS2,,60.0,928,4.47,4.42,2.71,3,1,5
35.1980556,-111.6505556,0.33,Ideal,E,VS2,,55.0,928,4.42,4.4,2.75,2,1,5
42.8027778,-83.0130556,0.43,Ideal,I,VVS2,,57.0,929,,,2.97,2,5,7
39.2902778,-76.6125,0.41,Premium,E,SI1,,61.0,930,4.77,4.74,2.9,3,1,2
53.133333,-1.2,0.31,Premium,E,VS2,,55.0,930,4.42,4.39,2.68,3,1,5
40.7141667,-74.0063889,0.43,Very Good,D,VS2,,58.0,931,4.92,4.96,2.92,4,0,5
47.4066667,-122.0375,0.36,Ideal,F,VS2,,57.0,932,4.61,4.58,2.8,2,2,5
48.9466667,-122.4508333,0.54,Ideal,I,SI2,,57.0,935,5.26,5.31,3.22,2,5,3
41.6986111,-88.0683333,0.41,Ideal,E,VS2,,54.0,935,,,2.95,2,1,5
37.2152778,-93.2980556,0.46,Ideal,E,SI2,,55.0,935,4.98,5.0,3.06,2,1,3
32.3863889,-96.8480556,0.31,Ideal,E,VVS1,,57.0,936,,,2.7,2,1,6
38.8338889,-104.8208333,0.32,Ideal,H,VVS1,,56.0,936,4.41,4.39,2.71,2,4,6
38.9333333,-119.9833333,0.32,Ideal,G,VVS2,,55.0,936,4.43,4.41,2.73,2,3,7
35.2311111,-94.4777778,0.32,Ideal,G,VVS2,,57.0,936,4.43,4.41,2.68,2,3,7
27.273049,-80.358226,0.4,Premium,H,VS1,,59.0,938,,,2.93,3,4,4
43.3077778,-113.9438889,0.32,Ideal,G,IF,,56.0,940,4.39,4.46,2.74,2,3,1
32.4822222,-96.9941667,0.38,Ideal,D,VS1,,57.0,942,4.7,4.69,2.91,2,0,4
29.7630556,-95.3630556,0.31,Premium,D,VVS1,,59.0,942,,4.32,2.7,3,0,6
38.5816667,-121.4933333,0.31,Premium,E,VS1,,58.0,942,4.37,4.34,2.66,3,1,4
48.0797222,-123.1005556,0.39,Good,G,VS2,,53.0,942,4.67,4.62,2.96,1,3,5
33.7488889,-84.3880556,0.31,Ideal,D,VS2,,56.0,942,4.33,4.32,2.69,2,0,5
30.5080556,-97.6786111,0.31,Ideal,D,VS2,,55.0,942,,4.31,2.68,2,0,5
39.7286111,-121.8363889,0.31,Ideal,H,VVS1,,55.0,942,,,2.68,2,4,6
41.4244444,-91.0430556,0.43,Ideal,G,VS1,,57.0,943,4.85,4.88,2.98,2,3,4
43.383333,-80.316667,0.33,Ideal,G,IF,,55.0,946,4.44,4.45,2.75,2,3,1
30.5311111,-96.6927778,0.34,Premium,E,SI2,,59.0,477,,4.57,2.73,3,1,3
